0.0,1.0,1.0,0.011539927,0.49068132,0.31697583,0.11461685,0.01978608,0.24557069,0.2873641,0.4529231,0.4710242,0.3215912,0.19391648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.089620516,0.14810257,0.003156044,0.0030534798,0.7548103,0.28669304,0.30040732,0.39308426,0.30274287,0.28183737,0.3879033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.49166885,0.096254945,0.01156337,6.6813186E-4,0.39983296,0.29224616,0.22947106,0.4636923,0.3554432,0.24624468,0.3733685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.8148161,0.0074695973,0.0037186814,0.0065260073,0.16745494,0.6380044,0.04362784,0.31493333,0.7412952,0.16185202,0.08539194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,1.0,0.703033,0.001998535,0.0013362637,0.03257436,0.2603487,0.16002052,0.35896263,0.46112233,0.26017874,0.17931722,0.54303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.104688644,0.0067838826,0.0054065934,0.0036395604,0.87946665,0.9598623,0.019252747,0.019372893,0.26043662,0.1452337,0.574904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.039443225,0.041764103,4.6886445E-4,7.472527E-4,0.9175678,0.10355165,0.47506228,0.3841143,0.060108423,0.8217817,0.11424176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.044474725,0.18644395,0.06921025,0.47857583,0.20680733,0.48728204,0.42049816,0.082171425,0.52547693,0.15486594,0.30126888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.15168644,0.0014065934,6.446886E-5,9.2307694E-4,0.84591943,0.3973597,0.3707194,0.21364103,0.45351502,0.27903882,0.2482901,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,0.025617583,0.026578754,0.08578754,0.7722403,0.08593993,0.32833406,0.3856381,0.2667839,0.63267106,0.23688792,0.1111326,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.2365392,1.1721611E-5,9.172161E-4,0.0027428572,0.7596015,0.092709154,0.8822242,0.014312088,0.029134067,0.25477803,0.6969846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.5588659,0.065726005,0.09014799,0.014810257,0.26570842,0.7084044,0.18420807,0.09311356,0.108591944,0.56073844,0.29350328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.003976557,0.23323956,0.7418403,2.989011E-4,5.157509E-4,0.525096,0.101852015,0.36657584,0.59999704,0.2646183,0.118707694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.053951647,0.07725714,0.012090842,0.024474725,0.8277187,0.5873055,0.3312205,0.06277802,0.045904763,0.51763225,0.41668278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,1.0,0.15307839,0.8238154,0.010142124,0.0017435898,0.006259341,0.9704938,0.024928939,0.0026754579,0.16937728,0.25577435,0.54883516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
1.0,1.0,1.0,0.22943297,0.0057406593,0.00203663,0.00821392,0.7540249,0.29253042,0.27583003,0.41628718,0.29341245,0.3352762,0.3454828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.006268132,0.32685715,0.49859926,0.019326007,0.14154139,0.2098315,0.46835166,0.2975912,0.31297874,0.48275164,0.17494799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.9381597,9.084249E-5,8.7912085E-6,2.9304028E-5,0.061711356,0.4312088,0.055156045,0.50974065,0.3122901,0.37675896,0.2780835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.70249087,0.29391062,2.9304028E-6,0.0,0.003592674,0.024838096,0.5277978,0.40143296,0.030394139,0.66960585,0.27518535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.086698905,0.70608646,0.06733773,0.0010285714,0.10974945,0.9749333,0.021131136,0.0038124542,0.31955165,0.39088646,0.2636044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.27504763,0.12774506,0.01076923,0.09891575,0.48510182,0.5542271,0.23466374,0.19436191,0.27716923,0.42344323,0.26819047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,0.0,0.030115752,0.007765568,0.019387545,0.48368937,0.45376116,0.23285568,0.42529815,0.321137,0.64120144,0.2084542,0.12963223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.14310037,0.23156923,0.030206593,0.006742857,0.5846711,0.73638976,0.20730549,0.04660513,0.1070359,0.099027105,0.78644687,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,0.03498315,0.007164835,0.2601348,0.24032527,0.4468337,0.26340806,0.2114403,0.51143736,0.2726945,0.46765715,0.22936557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.008820513,0.22467399,0.67213774,0.0012805861,0.004389744,0.53617287,0.1229011,0.32980806,0.058965567,0.0030417582,0.93580365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,2.6373626E-4,0.0,0.0,5.5677654E-5,0.99964833,0.2614154,0.022385348,0.71386665,0.06431942,0.13530843,0.7849494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.5133509,0.016082052,0.012416117,0.0030007325,0.45460513,0.9466315,0.037570696,0.0143765565,0.7923399,0.08315898,0.11539048,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.9234198,0.006203663,0.010631502,0.035243955,0.021638095,0.9663736,0.02043077,0.011607326,0.8342359,0.06713846,0.09348864,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.030575825,0.019674726,0.14008498,0.00908718,0.80004686,0.837307,0.14097875,0.0064058607,0.015115018,0.08279268,0.8894007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.6134857,0.02340513,0.001810989,0.001374359,0.35980368,0.7910535,0.13735385,0.06410257,0.5038447,0.09098315,0.39731282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,0.026065934,0.11126154,0.108676925,0.37764102,0.35551062,0.6744527,0.2531077,0.057852015,0.45458168,0.36812013,0.14764541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,1.0,0.0016615385,2.9304028E-6,3.8095237E-5,2.6666667E-4,0.9980073,0.49332747,0.35534945,0.12829597,0.14981098,0.17598827,0.6598066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.073476925,0.0034490842,0.003557509,0.0027545788,0.91665345,0.27072233,0.33373186,0.37377876,0.17197655,0.17760879,0.6341011,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,0.022086447,0.01789304,0.9068249,0.029292308,0.02174359,0.6224703,0.30940953,0.04692747,0.5123692,0.19280879,0.2744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,1.0,0.26622126,0.030537728,0.13784616,0.097936995,0.46621537,0.6801055,0.2235663,0.082288645,0.09899487,0.25355896,0.63036776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.17444688,0.065195605,0.09881318,0.01948718,0.6393348,0.5221597,0.27920294,0.18436044,0.18839854,0.28678387,0.50203663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.18039854,0.27672967,0.4362784,0.043405127,0.045046154,0.98680735,0.010080586,9.904762E-4,0.010030769,0.099674724,0.8739927,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,0.047894504,0.043545786,0.09857875,0.32378316,0.47318095,0.35342416,0.25687325,0.37416264,0.47155166,0.28288057,0.22372748,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.3567912,0.010426373,0.0032673993,0.009192674,0.620293,0.4744,0.016808791,0.50712675,0.46707106,0.13289963,0.38796777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.07940513,0.43099487,0.009775824,0.050666668,0.4282989,0.9705758,0.02647326,9.025641E-4,0.018883517,0.05506813,0.9208967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,0.034452748,0.006153846,0.015651282,0.011613186,0.9316278,0.24534506,0.36428425,0.37978607,0.36868864,0.44896117,0.1588337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0013802198,0.0012805861,0.002605128,0.0069333334,0.98563224,0.035578024,0.4043194,0.523874,0.015425641,0.27241024,0.6860454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.003194139,0.0,5.8608057E-6,2.4615385E-4,0.99655384,0.13025348,0.31376997,0.53282344,0.121983886,0.53002787,0.31030622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.009315751,1.6996337E-4,4.6886445E-5,9.96337E-5,0.9903619,0.33853188,0.38441318,0.24765128,0.07508864,0.17337143,0.7281495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,0.0920674,0.11253627,0.2696967,0.4699282,0.042347252,0.59861684,0.31880438,0.062965564,0.48676923,0.29718095,0.1948249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,1.4652014E-5,3.897436E-4,0.0045860806,0.0052923076,0.9891575,0.069907695,0.63185054,0.2737729,0.0032761905,0.46704763,0.50216264,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.98741394,5.8608057E-5,8.7912085E-6,5.8608057E-6,0.012512821,0.0825641,0.032981686,0.882274,0.04837216,0.56795895,0.3512293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.23552528,0.65313405,0.027328938,0.0010754579,0.07345348,0.81463736,0.080638826,0.101432964,0.72686595,0.16353993,0.09545202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.81718975,2.754579E-4,8.7912085E-6,2.9304028E-5,0.1824967,0.4549392,0.40405568,0.10869744,0.10133919,0.08348425,0.81042635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.02632381,0.36158243,0.19630769,0.002654945,0.32162052,0.9536176,0.040175825,0.0011076923,0.0372337,0.27565128,0.654652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.26285422,0.012008791,0.0013304029,0.046139196,0.67755896,0.76304173,0.17997363,0.043882784,0.09954872,0.3648586,0.50451577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,1.0,0.00908718,0.2592586,0.40240294,0.08036337,0.23877215,0.46805274,0.33449084,0.17346227,0.13214067,0.35379046,0.4804132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.0,0.89577436,7.2967034E-4,5.186813E-4,0.0013186813,0.101658605,0.5535912,0.00421685,0.44188425,0.70749307,0.26393846,0.02130403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.3990476,2.9304028E-5,1.7582417E-5,2.3443223E-5,0.6008762,0.20768645,0.28214505,0.4829011,0.10627985,0.2997773,0.57084835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.13847034,0.49272382,0.070499636,0.23169817,0.051030036,0.8349597,0.14918095,5.6849816E-4,0.6488615,0.17266813,0.16423737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
0.0,0.0,1.0,0.012454213,0.0071120877,0.029875457,0.08088205,0.8635106,0.23762637,0.3397802,0.39839706,0.15801026,0.5537348,0.25774065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.040114287,0.05838535,0.0024322344,0.5394198,0.31272966,0.2464469,0.45644835,0.25867546,0.037561905,0.6529993,0.2955077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.10903736,0.00981685,0.004043956,0.003753846,0.8733451,0.4089143,0.065799266,0.51978314,0.62820804,0.14417289,0.21384615,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,1.0,0.011305494,0.006654945,0.12209817,0.0900718,0.76051575,0.2888674,0.31859633,0.37539047,0.4276923,0.3998066,0.13825348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.9388308,0.014142125,0.014186081,0.0060571427,0.0267663,0.9592117,0.016858608,0.023223443,0.7222916,0.12909304,0.13934359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.15566593,0.09702564,0.70449233,0.008612454,0.029219048,0.19216411,0.70838094,0.08009377,0.038420513,0.23553407,0.7015121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.2600469,0.4702271,0.03991795,0.007967765,0.21651281,0.92265785,0.038027838,0.038159706,0.762863,0.18482052,0.0455326,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.117359705,0.106197804,0.10459194,0.4847443,0.17607619,0.29010695,0.3679326,0.3219575,0.19544323,0.539115,0.24055384,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
